Drug_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
DB00114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00117,0.0520935312757462,0.10919693618887057,-0.06019072335813198,-0.05359890682019388,-0.018616479455650165,-0.027942144667336345,-0.06046960069915216,0.05158053718087904,-0.002778087174686847,-0.12310792187600345,0.0948522368795393,0.01972318858861648,0.13708007984936268,-0.023109259200170977,-0.03697367798661472,0.041762249506654116,-0.034245747217658676,-0.06278573105707906,-0.09042041659457625,-0.015319558052438086,0.06561248454286074,0.01574395199924716,0.012256675086399303,0.016713143861087257,-0.048627325098722744,0.012715582638289598,-0.07818392559658698,-0.06704820256720909,-0.18079881374408185,-0.008208888330173233,0.01236374970740117,-0.09983515839014946,0.041719173101686366,-0.06514576378159848,0.13371738535497896,0.02375159764558541,0.024551402778771214,0.13134189951776995,0.0559773681184212,-0.19710313527938864,0.10903152083689305,0.03211935197395887,-0.07917180973198376,-0.12107068025524505,-0.01087957914847014,0.1818999493119903,0.01595224800735364,0.04871344493451666,0.12326165603904524,0.2132730304236292
DB00118,0.04150203480697766,0.03452029014980353,-0.0369434692585366,-7.341064509516423e-05,-0.002098206187466695,0.01567711571461647,0.01535542904493226,0.027765003317804814,-0.0657912768201367,-0.14317273077209774,0.007552017574036336,0.012113709570776671,0.07713572773844445,0.11712853488381886,-0.09238174446444364,-0.06263886403507521,0.20257712484924434,0.1079052315119422,-0.12227366144546362,0.024821517026303374,-0.14042752643988043,-0.14679211667264147,0.146143204435929,0.09482899048624918,-0.07328435737210104,-0.18896367561824046,0.004705407495858044,-0.11833734401553302,0.2638421050784483,-0.057325550871417025,0.2334084814215373,0.4065725731627004,-0.175294214137323,-0.09812764621893899,-0.12258505427210487,-0.00824046501118812,-0.012890574511447416,0.3737831548173689,0.021841518461817165,-0.1819426109709351,-0.10490844961258741,-0.11306421667859312,-0.04145403692539064,0.057250230132839044,-0.03842784081425983,0.06791732191062276,0.11958726412488395,0.0017356810959416758,0.011723762770283665,-0.02931369820415146
DB00119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00120,0.12937224617128987,-0.06346562405153906,0.04846002079293021,-0.042374611658726746,0.046942703612726164,-0.03564068785412375,0.03634024178913455,0.004947646999201759,0.11694066365086457,-0.05452183500065845,0.0996454612669643,0.1037598202268299,-0.004905444428472528,-0.03274832740892024,0.12400722191190262,0.1667684659876241,-0.0905318346824599,-0.19297118550464326,0.007498532472865912,-0.01085798067023706,0.07058815730822303,0.16008625379715025,0.15327978221302582,0.00837038392384997,0.0672292024400307,0.0018920701434107664,-0.055158365837496996,0.07385842876337889,0.014441739046186978,-0.035902883167223544,0.11184930620162765,0.1618431546283133,0.017385361585452407,0.17193741803717827,0.11101486783317498,-0.07250655120894585,-0.037642829497886214,0.1524235128193228,-0.06763200222475466,-0.04344593771842254,0.004631854085748536,0.021860034553978225,0.031498471480460165,-0.08184602437748296,0.17490631812791568,0.029329102975593168,0.129464989865997,0.03817927959117278,-0.03003030156860372,-0.0021841267635445676
DB00121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00123,0.07673960066525756,0.22354641704136685,-0.21620428560430266,0.18029626129723542,0.17930033848102672,0.0685970521699963,0.1182915330927803,0.12312776147923675,0.050722615364231095,-0.13922987822381908,-0.10169546637732013,-0.4887031109956098,-0.18473545361888952,0.2108827177072304,0.1028884636434256,-0.07196409750077114,-0.0653340398681162,-0.1626339085422477,0.22504916403035666,-0.09442109482331823,-0.07701384166819089,0.08922042784169221,-0.15493927928737874,-0.0006680841421468249,0.12888591298016908,-0.00040552223536929194,0.0044804522505941385,0.06354948819035641,0.15211529954362088,-0.14665852950580593,-0.02994404410553118,0.004838272516329942,-0.05395543062210315,0.18392033125902324,-0.012366290438550833,-0.08970856827488714,0.014341852482903823,0.001762744973279916,-0.02059591551453306,-0.11547758572329667,0.13518103263791395,0.12787205663066697,-0.0837813495867725,-0.10324046233006576,-0.17772790974189864,-0.22831195421572117,0.01771673183803138,-0.08632697381875211,-0.009155568436392116,0.08741280084638077
DB00125,1.9882454728853052,1.3322631416344237,-1.156572936105185,1.2273534274527433,0.7278189056379443,0.3286870589414077,0.045592281798789686,-0.718074426537445,0.07542270700146496,0.035189180123152974,0.3292290678573436,-0.13499940532348742,0.25686774724589345,0.34474421785568254,0.7403051588179029,1.2018278052104592,-0.5724692111567714,0.3938320278259589,0.5107390422401893,-0.07127219254624084,0.28552373594655944,-0.5484298501805069,0.44102047730535493,-0.0120775227806003,0.28269801632112435,0.6440259494462195,0.2995940344057204,-0.8332815077434914,-0.00769381770977836,-0.3521678035755406,0.1040695842699561,-0.05157185417224519,-0.6565763934568076,-0.40365451320303913,0.756869102649522,-0.3718440356044821,0.41891981391928823,-0.12426311802218726,-1.1159484772269495,-0.37134798812725484,0.3102770428782271,0.25630194427976793,-0.6969156701142958,-0.2330346789113884,-0.7625122416764408,-0.20341984444089917,-0.44702653630505507,0.6290324030669284,-0.2591335458173813,-0.07838723837019176
DB00126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00129,0.13978553028711463,0.042129690536040765,-0.09480708633471686,-0.01932027382855736,0.11110201867184002,-0.06385794972670741,0.05931881747149427,0.07006449711939466,0.08881117876759219,-0.12730092003713409,0.006015156067921472,-0.07843705874116678,-0.043761320016034645,0.07301779143889699,-0.03957099051328352,0.10027959475195662,0.16772217552618646,-0.24594998387147676,0.016498402422525506,-0.10663851585072064,0.06910519116176236,-0.0463496379357691,-0.06614009355038312,0.02817269224628641,-0.01320244552759199,0.07147490597420397,-0.14965783842643812,-0.0651125921357096,-0.0902736532937978,-0.08890973375826672,-0.02295603498919626,0.06358145075026547,0.1609419199729549,0.0010157983582786898,-0.14611908863023104,-0.09179956666654068,-0.0972343550705427,-0.03392097003849608,-0.05726569835419432,0.08658391935220003,-0.24647642088085794,0.11564459756480724,-0.21834597048609933,0.31567606577619306,0.09657711206760156,0.08434572770347866,0.1125068007878222,-0.0023078853612405574,0.0014034836429995569,0.019483706702227273
DB00130,2.026716664982177,1.223783873815427,-1.2298028620889698,0.8409863298825475,-0.6047367109577595,0.24456720110580582,0.669849598954487,0.5116675888083567,0.16817172229129626,0.43962062344364145,-0.041742822570127416,-0.9350410906348955,-0.3214131540642434,-0.30403374530199123,-0.02183156042448614,0.1512948293656944,0.3334045994510969,0.050274062217710525,0.29922073688485507,-0.3800600693777734,-0.33457291506649006,0.5565547317003378,0.6917521942185341,-0.5259477125709285,-0.24931297925477447,0.32502902809697964,-0.04491201746577969,-0.6479504427650578,0.30835877874780476,-0.4396162826037304,0.497924231630024,-0.5253469190658755,0.071873674143825,0.16085549408819624,0.711602843540685,-0.3860404355618413,0.34832633052184103,-0.07359237552889436,0.10899261891104539,0.050352446790205035,-1.0236855900704813,0.7263662047219714,-0.32731501397275975,-0.9086223382264113,-0.26857310047654104,-0.1785989524321703,0.4487925714154225,0.04990166629665829,-0.1891916725647929,-0.136326640426262
DB00131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00133,0.2859808310344475,0.49586089034894715,0.40786558422904723,-0.18866021813024322,0.0657068352831157,-0.17108691421615815,0.12358149351521201,0.14301068639982908,0.03188873795313634,-0.2639220894250463,0.10770916000642483,0.214707260104928,0.14661314467814482,0.018653374404709253,-0.16677856186642337,0.006103284106552351,-0.3591876509382837,0.0330384901211159,-0.04412858307251181,-0.13435871454367676,0.3999326954496842,-0.342995535018748,0.13250433853872706,0.29830817627801476,0.10306971501992977,0.1962281874699308,0.6310093648023019,-0.009491163443843674,-0.06003834892284944,0.10796816109206274,0.01703649986819815,-0.2102325057603735,-0.012574486766013714,0.3334573727387402,0.0388677820170573,-0.22539644428506878,0.20077086402379174,0.104912978682453,0.15045098023496759,-0.1100260207387125,-0.09611013563180372,-0.36901320911695645,0.09779291702386297,-0.03779981093684129,-0.1664584689025172,-0.1315042121396108,-0.0037984736468082148,-0.1493580303777834,0.06849654753571639,-0.0005349452758801471
DB00134,0.25516862022094455,-0.009545111460511499,-0.03361219240768689,0.03822864413049479,0.058325325660903427,-0.17535152959328434,0.0977731767034338,0.11259718159467215,0.046027319273306465,-0.23526343097392974,-0.12729406336084928,0.0930820809097054,0.2450879005252345,0.32773931395565403,-0.12554644822494238,0.07629466413909079,0.6000457053016014,0.16547106664880057,-0.1083957440877771,-0.028718852228406422,-0.3131585865799601,-0.2292134946545078,0.37884188832551174,0.3282019002687205,-0.11098303867092275,-0.18094572222122554,0.1120898444847486,-0.15616997459253035,0.3689043470638952,-0.20602593125713675,0.08377116634631498,0.24018459033432987,-0.2640004620925047,-0.25035517422964526,-0.2382936899856922,-0.10117114442350225,-0.36331659918717385,0.17962935437065616,0.08181987216374847,-0.13969519565949093,0.07005817548616755,-0.19113396422230328,0.05244979122598653,0.06356237590820057,-0.26120145520471844,-0.12822564489010935,0.034287782891824395,0.261139367471258,0.1565955302141494,0.07435931337786923
DB00135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00136,2.0319346578474535,0.34490675150671835,-0.17233008298137958,0.7986235799968563,-0.21644505288010316,0.424469674631928,-0.1418095480880669,0.6109095286748032,-0.4791084377020057,0.052541211972867014,0.19024031603370337,0.4497549828490625,0.050127546020762526,-0.05005086608626051,-0.7346210377154632,0.023067381472296034,0.028893064785565775,-0.37113557945751297,0.474137575854681,0.2974522647398245,0.369644385055265,0.29926081516393155,-0.4466268994419761,0.3506239560477112,0.22981091094843087,0.5860221243284766,-0.24623288869574922,0.5070168875826011,-0.5690197537357999,0.5608758861286762,0.20793310257746786,0.6204750677703706,0.7363488778577263,0.2419519722375406,0.2625510980245882,0.006279946910597387,-0.1514555396546335,0.5200511735003636,-0.03441174447416706,-0.21519261512149673,0.017929371398251917,-0.12458310247123217,0.37915725795411065,0.4070650990388964,0.16550524100748257,-0.33670827228386957,-0.08713136767067067,0.38109366170686076,-0.20329369679931053,0.5797668285953304
DB00137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00142,0.05256197561886493,0.14767355672706423,-0.05178277552102087,0.02875853871012172,0.08444869008897718,0.006722622267104107,0.04108536551923416,0.0825650317116336,-0.015937414398653448,-0.06505847484628396,-0.03463859676763554,-0.12011198271000781,-0.10964692664977649,-0.0022569114768288684,-0.06398138426306017,0.020725578501435873,0.11726689436327438,-0.10818751747088408,0.03096403758653436,-0.11146241134377341,0.05114791143618965,-0.02295860477356344,-0.08778586208813552,-0.02768489399451671,0.029845500472087463,-0.022205080442255037,-0.16950117439652918,-0.011921035423740338,-0.1466729503123179,-0.04589666790539694,-0.09275803631680686,0.018405145112798067,0.17702676452484284,-0.014521988389051298,-0.042828286088564455,-0.1168607214400815,-0.045914551148942835,0.027129719322635602,0.003197292499618278,-0.0872950735990715,-0.011211931683332704,0.028620270311451795,-0.018797821059664772,0.3610031307249206,-0.034055505969869365,0.2514048858524348,0.07787221743549425,0.11783776325768733,-0.1111244789079719,0.006380661673866358
DB00143,0.5677452714795198,0.29024592954451833,-0.08133812267055807,0.3131011748026756,-0.20472138253784,-0.23403144811588372,0.2726406740898083,0.48673330985731705,0.3350561445596438,0.2700661400399108,0.14815208128325608,0.1708798174142028,0.18905082569088416,-0.506707550582157,-0.17294791233020002,-0.4478067986024174,0.09770420087066402,-0.398208506924837,-0.024726765191779417,-0.11899095650992081,0.2446535878722556,-0.06815177447951637,0.02299081099499055,0.1587296595084033,0.0982479718286503,-0.27497674638835656,0.2819490664645241,-0.6661234305625816,0.3395346688541323,0.17842712288227702,0.12031581457176296,0.22637120831703306,0.2490871324712332,0.27775635168589,-0.0028595984545935413,0.26812883069804494,0.31166273345025564,-0.1666582763738013,0.1774295320831124,-0.070424272324283,0.1593253667582515,0.07327075809513647,0.4128503578122473,0.05553549170357824,-0.32911235558562013,-0.13454982382313022,-0.002899034469150401,-0.15582127319816796,0.06923154209457374,0.008174513025472754
DB00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB00145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
